dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,attack_cat
5.699730827397912,34,35,1876,4893,40807.74303448233,254,252,647202.1024341108,965278.6520176134,Normal
7.786977781606575,24,48,1201,2538,64633.30072045302,62,252,928857.3780042245,41766.62308602952,Normal
7.650011796120766,19,5,1195,1925,70264.50634048268,254,252,296863.5589747638,678044.7852446224,Generic
9.993693506093786,7,36,4785,3326,32153.584247533727,254,252,851653.1366970834,770789.1847757545,DoS
5.290301163532525,5,42,3443,2201,98482.48850960885,62,29,334432.51884002413,569020.728076289,Normal
8.316533850092245,20,11,2900,2470,18480.32857773905,31,60,635766.8255749505,914095.9972895612,Normal
7.232888093073416,27,29,3924,2949,58737.69775171977,254,29,488758.2375271011,599357.0903271396,DoS
7.688329628421327,17,12,1556,1885,83061.5150732885,31,29,693047.9455514847,816569.369902485,Normal
2.9340136953351545,46,31,659,3065,59677.240171870544,62,29,225013.38702792034,349746.5027731517,Normal
5.663354733079071,7,30,2343,2348,91423.2019073222,31,252,607762.8548542009,465706.2904190775,Generic
8.083200213920454,44,6,3554,4646,76383.51959427899,254,29,957079.2293246391,716780.0810029082,DoS
5.452677917101135,49,43,3649,3119,38908.68065120557,254,29,931630.6404273888,591534.2473318235,Normal
8.550707508088786,41,9,4893,2173,63034.33119684596,62,252,970858.5670209561,191097.1502320381,Normal
5.04134392533508,49,27,2449,4317,78983.50640396784,31,252,404809.1824104721,667752.2406232624,Normal
2.519041693657414,15,29,2011,588,21882.230671413436,31,60,706484.135147853,51750.42610711545,DoS
1.115896856930323,11,17,4211,1442,75047.85345221612,62,60,455781.082319087,470479.36174111394,Exploits
2.577953093788944,23,30,841,1283,36847.677767601956,62,60,468157.1089057673,635574.0672030417,DoS
6.180584236992854,38,46,3464,1814,88296.62061836287,62,252,450401.89690187096,681065.9057589979,Exploits
4.6045427529586735,40,35,3685,4333,14646.243287998637,62,252,835809.5249133417,932452.0638815798,Exploits
7.4058331256427925,12,46,561,1297,4627.832295754139,31,60,78176.92399195801,221929.53894765666,Generic
3.7697238435943117,26,47,3708,4452,62881.884880535064,31,29,66136.209349591,840606.6994642954,Normal
7.703867227148089,38,18,149,1376,10527.859567971353,31,60,573593.9152926934,116831.95958625837,Normal
3.2102979654348585,6,18,3967,2820,9345.056415488576,31,29,857621.7453527529,787016.2509065543,Normal
9.764026310260478,26,18,712,2598,45452.68952356646,31,60,809135.959377115,731873.5997871576,Normal
2.988398565400341,28,18,2267,3985,35193.488049006635,62,252,483846.8929205612,714878.1964775865,DoS
8.638256096584591,16,45,573,2153,60490.197323458924,31,60,188327.58758821886,869548.277063379,Normal
4.298694241833305,35,28,2870,700,17264.033262590998,254,252,414065.4098334009,189499.9784228615,Normal
2.4501579990434514,11,18,1386,1447,52753.18257069229,254,29,34404.93615363318,428567.7129729365,Normal
9.578711149552362,18,19,3491,1433,21275.010894142586,62,60,587921.811655617,973084.9403145442,Normal
3.917207812045039,34,20,3674,4074,11618.48616733984,254,60,435558.4179745429,800250.6910914077,Exploits
7.198257054572604,9,30,1020,3182,3042.5095967905536,31,29,864749.6578690079,999272.3252296009,Exploits
1.6603265158367737,16,4,2827,3799,56666.11316852858,254,29,318514.3266988963,863518.2571844688,Generic
9.641845386252827,11,9,3678,3108,83222.51530361857,62,29,386000.09772572934,30807.248443280423,Exploits
1.3873625994584844,39,33,2985,3857,87402.30583874098,254,60,391633.1564698458,810502.3825074495,DoS
8.754267558811852,34,33,1534,4640,53671.129494782166,31,252,843331.2216724021,483336.5856397105,DoS
0.14853832628623986,5,37,2898,427,96543.54720071965,62,252,329748.2062057864,366847.1983725109,Normal
3.169406403875802,20,17,4430,824,56181.545003468265,254,60,520843.7890528439,965772.0903548553,Normal
4.7605774915428585,35,32,4846,2388,25369.440150223996,31,29,122614.98892782268,242516.10294756887,Normal
7.167157829615028,29,34,3496,4245,87616.52703270868,62,252,724995.4524422821,191431.56329399158,Normal
6.979329445519697,43,29,4464,3118,11387.345180796841,62,252,238865.3373706883,507134.7250386571,Normal
2.7714381679807314,40,33,1259,3557,40268.73928696103,254,29,531515.4658319742,211708.93863940643,Normal
0.7492720110946529,27,40,2521,3744,44710.321771544586,62,252,581000.444853934,840454.484774655,Normal
0.9725549618536726,43,15,1442,2183,70342.75723482826,62,60,371338.3729087348,357542.3202776753,Normal
0.0011739742178878577,41,16,1917,2464,37091.80221929489,254,252,740311.0908783828,175052.37889965862,Normal
7.645530796850753,15,35,1749,693,41420.36290670698,254,29,244964.44831479466,449720.0989258531,Normal
1.3574798263766719,6,49,2984,4143,52819.69294348367,62,60,119120.0536782595,907382.002263962,Normal
8.145505830473859,45,33,4249,4899,36683.84795071266,254,29,362286.274945044,457148.61003137106,Normal
2.7705823847614335,32,40,2041,4853,87476.30419391874,31,29,486561.7860987293,909369.6428979613,Normal
1.7567265621882364,15,10,759,3701,44151.62713725305,31,60,427397.84138559736,629334.3453909662,Normal
4.639440806927462,22,13,2016,3014,34144.02584948467,254,252,224698.6486039142,472630.2874912367,Normal
7.378320618420466,35,11,4842,1043,10509.660148944884,31,60,83861.71930874544,972463.5189424062,Normal
8.468386556209476,49,41,1220,248,42298.602801744986,254,252,128280.81404991976,92521.48335388744,Normal
5.2116885927332035,6,28,1452,4242,42959.529958209416,254,60,219564.55174930368,80215.30950026002,Generic
2.9003762642794864,28,36,897,186,29333.275277097313,254,60,521617.47563298163,99209.03670517866,Normal
4.242939182321175,7,18,2163,3571,23567.034241908194,31,252,109258.40663099675,166868.15650935206,Normal
9.548763804203459,12,9,3868,4936,38244.1939589945,31,29,137100.62778250597,638675.5439353873,Normal
8.015498377643247,11,15,1675,1861,13931.367562508167,31,252,148511.79927853632,136108.52500431813,Exploits
3.823631166928625,44,15,2072,2828,35765.32149484705,31,29,360955.68496285065,578499.5409281978,Normal
6.960689040222715,24,17,995,768,5902.639561521721,62,60,832972.4128278994,862669.0291632363,DoS
4.256843364560908,44,6,2448,648,31009.36486905225,62,252,21141.071743743956,714068.1599696944,Normal
7.7916350096282185,9,7,308,3969,72560.93022973214,254,252,509556.9055985916,273717.0364222663,Normal
2.8575892262598988,24,44,3505,1551,75185.03453888676,254,252,200615.24137598896,933939.0956315367,Normal
4.149963983531075,16,32,4819,633,32750.3942158259,254,60,740021.6057043695,738465.2062769029,DoS
6.197226342753873,16,29,1189,2254,37221.36993558174,62,29,625078.60941353,482117.0589741276,Normal
1.5437958524970201,18,30,1146,1551,79169.74246141715,31,29,185254.28886496354,29870.714031860924,Normal
7.290816934793975,1,2,2908,3777,78982.46417305962,62,29,973249.9439250516,176465.509339669,Generic
6.665485243245493,39,7,2178,3284,20931.036028060502,31,252,446766.627164853,194626.92785090397,Generic
9.862921839356575,28,21,3299,4076,13105.8225915141,31,60,616429.7227700283,326991.06613746175,DoS
7.220590916677265,39,14,1862,1129,60022.90165559004,254,29,26581.854128657156,551736.0969259747,Normal
6.240146087418592,17,29,3732,1154,80620.9038402636,62,60,573931.1603428844,398576.78510925686,Normal
5.875387592288365,29,45,3643,1228,81375.32229226881,254,29,882858.1816618493,612264.3112123322,Generic
6.513200803258106,44,20,4645,2466,93025.68067954552,62,60,661249.3177004546,477431.9709169116,Normal
9.584800674877325,12,17,4056,2168,68239.29004605032,31,60,225391.86674825172,856372.6681812309,Normal
1.100853490115877,28,7,4055,119,65139.50787325767,31,60,386864.1940701597,23038.911041461386,Normal
8.880567968123005,1,6,4013,2556,79634.93142337841,31,60,433883.91240347316,920225.3919784497,Normal
3.2189839040462855,46,41,3327,195,77847.06086649872,62,29,663915.7936522473,619923.5965788157,Normal
0.0465787743873991,33,3,4908,2923,34146.11328486064,254,29,426113.01594512846,143094.1425677732,Normal
2.3491866663596697,31,29,1596,3573,13204.9698102017,62,29,649183.756306648,232924.80847057284,Normal
5.256817604591105,33,11,3980,2470,39906.3273603919,254,60,926888.5887356584,680324.254147384,Normal
5.536035190456021,19,35,260,1680,5092.759404289984,62,60,746255.8181353871,926798.6098012279,Normal
5.473355513122654,26,7,607,3945,31939.99324438511,31,60,604752.7772863373,488694.8556132885,Normal
5.906930740266062,30,7,4404,4828,49037.55820583625,31,252,73458.72210701388,426861.4390963009,DoS
0.3226954027346641,34,32,4710,2687,61808.099130955845,31,29,728767.9257435307,596742.4900077962,Normal
9.99224728191345,27,7,2375,2105,87609.65245265409,31,60,981728.6639340895,657076.6181191513,Normal
4.264387784907543,39,9,2183,4752,95944.21609507622,62,29,8196.40630147386,514144.20497901447,Normal
1.59632766524015,27,47,4348,4536,65370.533054308915,31,252,205102.6095769223,198762.74467394873,DoS
2.2299542150672242,21,31,2173,1089,85015.95010157849,62,29,882866.9020074212,305393.0093343763,Normal
7.2170112171183955,19,43,225,2568,38620.4841197072,62,252,708533.8203902072,152855.26693164386,Normal
3.3330735454252496,9,29,2410,1930,79408.1711714051,254,60,476509.01493210765,857455.108530295,DoS
5.627876960172186,24,17,3024,3563,92978.31664463671,31,252,699366.7331957134,668513.620344139,Exploits
9.529494847405234,17,30,448,4085,75243.05483364461,254,60,5159.863719849901,137539.1305241923,Normal
4.653878970754193,23,4,546,3962,37505.20514997604,254,60,482015.2651457095,621826.4840143822,Normal
5.603841337274341,10,5,2862,2234,28615.00947478334,254,60,994196.943566952,746813.2660687788,Normal
3.1031643587683946,22,49,3715,2717,18463.067770301896,62,252,414196.52394663927,13197.145336324435,Normal
7.281119179439668,25,38,3235,349,63684.054395330255,62,252,518444.249150502,422177.1117603292,DoS
7.206880808735453,17,37,1824,2088,72703.33701984696,254,60,314980.2914417037,192590.8321969655,Normal
3.9377633073636717,46,34,531,2255,98184.19425060022,254,29,295776.25851150806,650929.8067543295,Normal
3.7706004220614595,30,22,2045,4518,64664.59524712339,254,60,944927.373230487,167996.22248611646,Exploits
6.748903614433305,36,6,1454,898,64177.840334813656,254,60,939735.3573014472,560950.6334698403,Exploits
6.7464655876274975,30,19,1998,1885,73714.04855872308,31,60,855800.1275392561,996864.6210287651,Normal
8.476070833863606,9,7,4583,3776,20857.046016715154,254,60,896680.8517980414,487324.7489635384,Normal
9.698030228952087,16,2,2865,1451,37435.78220494025,254,252,91831.45407211715,908460.0026724222,Generic
2.972448626933641,42,19,2166,2887,73884.9631628271,31,60,922891.328027962,943114.7977356956,Normal
3.4031667380986415,49,22,162,3643,75742.58849298618,62,60,616534.6673731996,959120.8101218164,DoS
3.625227491291228,2,11,1294,1122,89026.51681703371,31,60,515186.5477564045,821539.7832359283,Normal
5.738532479291076,5,29,2388,1142,69048.78675404376,62,252,795182.4477564191,616048.0959788196,Normal
2.8783421951385257,6,3,1955,3660,7051.246908809394,31,60,161628.77744533768,330600.89978468063,Normal
5.9556248734411605,1,20,4612,4873,18956.45853759207,31,60,720504.4458785483,440183.00385242316,Normal
5.314102373169157,47,49,4767,1285,7645.948568323784,254,252,53731.335689112246,899458.3532119599,Normal
1.9338057705548266,45,5,1332,3671,23209.113811924697,62,29,226720.3068457072,635988.843083026,Generic
7.76790590944921,38,20,912,1656,25664.180156767932,254,60,182696.27743979715,779703.3230304436,Normal
7.665915261657521,30,41,1633,2597,40773.91934674504,31,60,358047.44561859197,634343.7352048043,Normal
0.926254276034177,21,49,3966,412,60684.869156833774,62,252,81215.27410361072,440283.74194564414,Normal
5.9020485440768296,39,7,4859,4735,55699.17693876044,254,29,681903.0462235969,137493.15809380746,Normal
6.3791698567725,47,5,3901,1850,93752.7278647891,31,60,813861.0030975401,184448.25421229916,Normal
1.0027887498928594,9,19,3872,2210,50233.7932206682,31,60,799697.6869658554,55829.31301648886,Normal
2.184380017243719,6,31,3651,3750,32771.17575150957,62,29,196535.84960303464,532675.7063315936,Normal
7.310016153243924,34,28,4159,3877,42511.49020376985,254,29,788503.0176077856,701240.2396018483,Normal
2.306794852375104,30,4,1796,1874,2106.1787506986084,31,60,761047.8183383778,115015.46064549006,Normal
1.9102422764982303,46,25,1126,1856,64396.11929082484,254,252,56147.544110197785,681687.2949713675,Generic
0.9936282759277988,42,15,1091,4829,96131.25472516625,254,60,819052.1016739581,493063.6377194995,Normal
5.276957917104765,7,18,4849,4230,59104.83775007133,254,252,893954.1378445867,288139.21951695776,DoS
9.93961005279616,29,23,4592,81,90968.61614952232,31,29,427004.9558543522,949162.8328100444,Normal
4.821454632324645,11,31,3877,3456,62047.65364553501,62,252,206965.2632524367,423955.75569165044,Exploits
7.95077907823721,26,37,1734,2644,12678.571841876063,254,60,981299.2052768384,698868.4790460226,Exploits
8.311008775476486,29,35,1565,1406,41701.90810579073,62,60,885105.4426459712,747061.8933805844,Normal
5.177946073619909,42,25,1636,4911,55639.01885272333,254,60,656096.4551089131,672073.3504032616,Normal
1.620504206774841,48,33,634,3583,63608.61058740299,31,60,978154.7842535607,587976.6384334852,Normal
1.4655904106359587,39,35,3116,1441,47550.32077983734,31,29,79960.63445770837,67854.8282817214,Generic
7.322959759683502,1,11,999,309,44723.97622234169,31,252,24736.008631533055,762239.0536973235,Generic
7.841692533972063,30,35,4452,1342,56455.482748558396,254,29,502947.7800286987,226266.22091089477,Normal
4.210523414736052,34,27,2212,1462,67335.00187368692,254,29,250794.47968162352,320628.8493418206,Normal
5.434201061715002,26,44,761,2636,28426.686291057555,62,60,456842.33199429046,847280.3159957399,Normal
4.607746763786803,36,8,1558,4861,18477.154382286422,62,252,485034.50087836146,279915.46910832886,DoS
4.201012000775315,12,38,4324,4436,32232.660379022687,254,60,903617.665639115,284071.58895409503,Generic
8.267239433018004,22,12,4822,3591,77568.99353722871,62,29,44806.04797266364,628001.2486178793,Generic
3.9658003254145164,13,26,1056,389,37929.81812064235,62,29,661163.1223922742,486298.0815753965,Normal
6.763093753910724,18,7,668,3705,24687.923178579967,254,252,748388.1405159337,158687.30211027572,Generic
0.5867867509117286,37,29,4715,1197,34402.48966427038,31,60,520942.0899973381,169227.45814217578,Normal
1.2460053049681443,35,1,4923,2989,12668.857773624974,254,29,276430.0561136007,343824.04185758764,Normal
2.308339153731118,27,46,4971,3315,17474.304961185877,31,29,587862.5630907965,29419.18326486792,DoS
6.030587952212845,12,39,751,3970,5072.445680740585,31,60,813254.4154554917,225668.56165658278,Normal
4.100202980641628,15,16,1884,352,2360.101796087084,31,29,460358.7643276602,80512.87377164184,Normal
7.248268993263698,16,1,960,2821,32282.53852036346,31,29,111990.28239628722,409376.331780949,Normal
2.3754383164590784,44,31,2163,470,25036.546492600515,254,252,952329.212940171,101526.62081768927,DoS
9.691998559433499,3,16,4470,478,30838.66008489832,254,252,796559.9196005571,508225.2180777839,Normal
6.003219398147238,12,11,833,1594,48046.18088706089,254,60,277420.8562334344,769211.8113772268,Normal
8.954383784480024,47,40,3521,1671,61966.31402786064,62,60,795336.8863278955,11371.853822470412,Normal
1.272700278992088,22,30,1886,4169,63028.417070592215,31,252,717727.5597558408,897398.9436036994,DoS
2.462917556684479,6,29,4096,4723,66487.08718395187,31,29,14574.047021482964,138784.8281833689,Normal
4.779289318664381,19,15,1000,4420,60703.22686868765,254,29,192684.9188694759,366461.1313588314,DoS
5.856471990208768,3,2,1335,3347,71662.20974172393,254,60,790148.3972011176,408929.20693916315,Exploits
6.63280944176617,48,44,1003,2447,36663.58989536707,62,60,536191.6649862163,170889.29568501964,Normal
0.15623560534684539,23,40,550,4335,78306.70039176474,254,252,438836.55523763824,679895.308135605,Normal
8.235341237440249,36,3,4778,340,82088.2252990777,31,60,876945.4843573045,835098.0329328461,Normal
7.537725963306791,33,1,3331,2119,49651.055565772804,62,60,790002.4589981765,235152.75210033692,Normal
9.828970098414226,37,10,135,193,15177.420867446612,254,29,333808.26747732825,79425.19330965348,Normal
2.558012715330049,6,6,2399,3272,60930.09135570145,62,29,599964.6910120054,401938.1159035501,Normal
6.798949601152248,6,48,4625,2437,43816.14601075731,254,60,470721.1139559182,676065.1143955587,Normal
6.868184169377241,28,23,4622,4634,84499.85156161834,31,60,951484.8641647765,387518.8917508411,Exploits
5.030838230360796,43,24,3452,416,88599.61442026039,62,60,766732.6894757671,348854.8761782897,Generic
1.2802526687525315,43,18,2932,4133,33583.79852749757,31,60,537220.7365266002,624587.6142704608,Exploits
2.598592308677953,47,11,3766,13,60057.53163888601,254,252,949418.79752094,232876.15064901713,Normal
9.98241412165533,2,18,547,3791,27134.64288532714,31,252,998669.8449972743,510030.6154202615,Normal
9.464613371640853,29,25,2782,4411,18343.865995029766,254,60,231377.5584443745,752011.3093637227,Normal
7.471297655878533,31,8,747,540,19812.60401079306,31,29,257240.1488666361,396541.12114557915,Normal
6.850485783785259,13,35,4863,622,74495.5872361906,254,252,867370.2184751357,990019.67367076,Normal
8.899440073498363,20,22,4729,3680,86449.60003190342,62,252,259141.68668506318,880327.716500305,Generic
2.64520693961736,26,4,1856,1418,25999.464853697038,254,252,97274.71490399691,701644.6364575762,Generic
1.4596672162392628,42,17,674,902,68693.420283143,254,60,399370.21858560893,343595.66265116073,DoS
1.3354603301300367,21,21,2894,118,13110.148311988942,62,60,276586.7892945858,172051.5213927274,Exploits
4.8836001481930555,47,26,4288,4444,92611.622930879,31,29,739386.0488932747,665128.8211304898,DoS
9.554716047900481,36,40,3818,1251,97495.20140824524,31,29,234748.82706365772,717741.1786757907,Generic
4.86460686375489,45,2,321,2779,86759.80722308911,254,60,397437.87789081497,128636.21972902084,DoS
7.951638543294901,19,1,4922,1424,87229.06980231132,62,29,366253.7110085561,499056.3845803213,Normal
8.137460680116778,41,42,303,3500,97342.07114176461,254,60,405361.68855309393,196096.5659575412,DoS
3.113134032809935,41,0,1794,3360,99674.3737828905,254,252,356665.51114231005,561620.6221558113,Generic
3.9774136448572452,12,20,4495,442,14752.553475638138,62,29,738790.4694967924,457408.5739380278,DoS
1.189590625947487,29,41,670,384,93695.83820419796,31,252,504953.3240909751,814186.8073115086,DoS
6.945056212352837,5,7,4424,1596,17694.478938823424,31,252,494553.8283333295,599369.0911378339,Normal
9.783126460270397,4,12,1010,2283,77473.41323122721,254,252,371830.6307353784,168441.95856563016,DoS
2.9212018650986398,32,14,1031,832,18286.264164461638,62,60,935365.5151014045,356898.0873268136,Normal
7.465076818787034,20,22,3397,1314,86550.12833131284,31,29,663183.3928032022,19811.223715161195,Normal
5.627364400822039,40,19,3813,75,56975.980597982845,62,60,118975.3648250474,809280.7299668228,Normal
1.5225313793186364,21,1,4168,62,76782.0811390659,62,29,203510.8762292969,753188.0241859397,Normal
8.43920484920816,38,21,3676,2829,89892.41155035564,31,252,534784.5428251299,115869.57444846802,Normal
2.2209981564762615,25,26,3198,1527,32337.584519467335,62,252,703845.682505662,449605.2829794926,Exploits
2.836789703764888,15,40,3725,795,15929.249212275723,62,60,697453.9084939616,627102.02798621,Normal
4.336432508079198,32,43,3335,2596,69899.42278347565,31,252,625680.3775948479,154228.18882077915,Normal
5.355472011901088,36,20,4251,2596,10300.978045935508,62,252,231439.70577908753,39062.481863754605,Normal
8.419925893414923,26,13,4131,3093,97274.64420720884,254,29,871058.3059146614,137046.15469803018,Normal
4.4905349306787725,24,14,1113,1037,18767.422377509232,254,60,491425.9017645338,88189.36791620313,DoS
4.775731726062283,42,1,3599,689,60516.95487216177,31,29,342461.50294763024,594217.4849967918,Normal
1.1276333245412713,15,3,632,920,41000.35093411269,31,252,876161.7837351852,952938.0262145457,Normal
9.106157289914256,34,41,965,4037,68113.4096789774,31,252,191506.45111787211,357562.5194982227,Generic
3.1198264130765536,28,14,3837,1332,42573.88675880617,62,29,118537.12827915412,371413.3740582105,Normal
4.203603707191206,36,14,3787,2048,19037.518791732324,31,29,679424.074658513,427500.907025924,Normal
7.700671919381421,44,23,3399,38,64086.84867902582,254,60,678572.6773791331,857398.5854315279,Normal
3.10213465191374,42,14,221,1699,76227.30990111762,31,29,710998.0823101893,80756.21200662186,Normal
2.0483981499965016,5,47,1737,1034,42362.66255934534,254,252,213347.3951749866,787933.6751854451,Normal
5.5093993996853285,24,45,1212,3603,53842.154057032036,31,252,558934.3746899465,872380.6039118771,Normal
5.504827834629233,46,5,3464,2899,38018.71892054613,62,60,389091.80702234193,394575.98749524035,Normal
1.0735341564274952,44,23,2785,332,76558.84719569473,31,252,271812.0386813778,421255.4295116767,Exploits
8.645588023331882,40,8,2336,1796,54078.57473271073,254,29,307263.3903438548,842295.5426436393,Normal
0.8865826683027649,7,11,2148,2814,20749.815812661178,62,252,686677.9827302212,874082.6903001351,Normal
9.325681361738862,10,19,3275,3159,95772.67777664382,62,252,400788.11355323816,479643.67706975964,Normal
9.432944464535641,21,25,4860,4582,95550.2539610325,31,60,451294.5196410087,616899.2539331538,Normal
9.136025766259795,43,36,914,2117,71407.24225366778,31,29,879067.3831081972,449577.36952399765,Normal
8.568776273461367,28,31,4195,1246,11265.67050109743,31,29,241303.12232887466,474786.6117401417,Normal
7.464729671730075,49,13,2366,918,89487.01406043328,254,29,909929.911489703,574887.0436408869,Normal
7.983166167657731,35,3,3599,2962,88253.99110264436,31,60,225872.62412936534,512262.4618804259,Normal
3.172666350495645,17,45,525,371,51060.42028548776,254,252,915535.4068540724,719605.6823595488,Exploits
1.0436257549996617,10,31,3820,388,37410.05376919047,254,29,385683.66397549066,645633.9530860304,Normal
3.8422809494080283,10,49,1642,1289,7181.011058278016,254,252,471393.46420841553,624375.577128952,Normal
1.3451702031967356,7,15,4309,2099,1917.6104867641404,31,252,503007.7384555313,316814.6854438759,Normal
8.12869140383477,37,49,2142,1232,79048.5389122861,31,60,248202.72967835717,35792.377347584006,Normal
0.4818208146655799,43,6,4541,2607,34077.298793787726,31,252,657752.8609893849,561071.8351264436,Generic
9.974178486908695,47,37,2378,4610,24684.296575562348,62,29,494327.47313953243,61970.01891896703,Exploits
4.411334714060098,11,45,887,37,14440.315329242809,31,29,421267.8463075018,702444.5245371799,Normal
9.904309662984986,21,39,3795,2111,21977.821883886412,254,60,409287.2736010977,47805.053680870624,Normal
6.670734576410828,41,44,4495,1074,54541.42216451366,254,29,180296.50657628573,597671.2239372018,Generic
9.525677162548606,7,49,1502,861,14766.903129407068,62,60,191467.9776865149,635815.8690328764,Exploits
5.667477118210531,5,27,3697,3491,33140.74384855902,62,252,429826.84384948615,494124.69688851945,Generic
6.665980919678722,14,11,3334,291,48933.4445411053,31,29,394000.5857489473,957099.1380292673,Normal
8.865248953927804,13,42,1828,3921,42257.775658681196,254,252,479016.004750627,796685.2096747402,Exploits
2.6397503924954915,26,6,472,2510,49519.6558141607,254,29,594779.7144808924,794481.4283011404,Exploits
1.622156379529076,33,38,1273,2978,23964.61453462031,31,29,531941.4196843938,410046.7371999321,Normal
9.314812627990248,43,36,3572,980,50829.958364059996,254,252,482061.59663341957,673685.2107723447,Normal
4.988170970491908,33,14,328,1476,83294.66711444741,62,29,134040.78142570282,896609.9364141101,Normal
0.40155812113617373,47,28,4012,4383,93454.10605701186,254,60,645740.3501218896,622094.0649664243,Normal
2.8596046409417215,12,20,2653,2803,21723.180825376712,31,29,332443.42067617015,653628.9404575774,Generic
2.8985315349696954,3,1,1290,2734,65178.576466354774,254,252,70144.20290173905,609103.4935914552,Normal
1.254856790580089,42,9,1912,1681,2777.81193781975,62,60,111139.439596154,380059.740068479,Normal
9.430413976214604,14,25,1888,3807,21478.835058041077,62,29,564372.0020040257,613023.9461012082,Normal
1.98272818966427,23,40,711,1718,93840.3458870872,254,29,351222.60002628854,293629.290411197,Normal
5.319417007529842,9,42,2422,3635,31798.938251884312,31,29,541863.2538834423,897364.1686506963,Normal
0.5166742059318993,45,40,631,2790,22676.69659295794,254,60,499057.24353446666,14766.78175781121,Exploits
6.7158046817181285,3,1,4062,3252,38785.95150844054,31,60,252548.8961236103,633461.4282325265,Normal
9.37744684161159,21,45,3168,126,65884.51234920658,62,60,59883.02789563288,887948.3274024421,Normal
5.316262083017331,17,42,4116,1029,56418.69358034045,62,252,443357.61635506275,719004.7009834817,Normal
6.406867506889866,37,24,2771,2020,3451.597222867197,254,60,152346.14201276063,102033.33321844344,Normal
8.431970169229835,31,30,742,4795,50776.885379458006,62,60,97810.3482536187,396885.75871628453,Normal
7.232023652696337,33,42,266,2241,97063.22689408252,31,29,566284.3319921307,116140.53146966474,Exploits
1.9969182421115308,2,42,2126,3927,89457.48710121268,62,252,683116.0281251606,650525.0949763657,Normal
0.3957400318802981,40,17,4879,4923,737.7090491521723,254,60,601860.9966164432,598112.4461120254,Normal
9.791540096110692,49,27,2374,3733,67856.35995890654,31,29,425598.54527271615,169076.03902399936,Normal
5.60593042928621,21,0,1130,1785,94151.44984839969,62,29,630390.6558668008,591466.3271208719,DoS
7.771074785154467,16,34,4562,2771,49803.33689733282,31,252,980446.9802296209,964277.5973903305,Normal
4.225586402329449,36,6,2768,2639,11579.003629268162,31,252,386939.9016028828,797308.3750780362,Normal
3.8344816854974004,32,45,4029,485,3955.58154718551,62,29,21657.364294927957,574734.637622552,Normal
1.854189026509543,5,22,208,3663,98971.36690423035,62,29,911087.1104348277,529395.27141361,Normal
8.560258823566244,12,26,2728,2208,22905.63412744126,254,29,599523.5111092274,953425.7688108154,Normal
8.293033330894653,40,40,115,3018,94485.14164943204,31,252,87482.75767744063,221773.8191690415,DoS
1.059243451538555,14,0,957,3703,16413.521468178922,31,252,90747.74550982099,203728.04740018424,DoS
4.739784300005488,42,10,2338,4614,62037.7072687862,62,252,891687.86358035,811596.5646508192,Normal
6.245173140521879,4,9,3758,3719,89023.59372273095,31,252,475834.5399249766,210952.69858320476,Normal
9.22846699466623,1,10,1419,2324,46738.820297906204,254,252,505819.25935368205,735227.5467744023,Generic
3.270199812023242,16,34,1784,2867,78326.74018103855,31,60,698733.2009707032,640518.3903317999,Exploits
5.344792329920075,32,18,1448,4992,69200.76753793424,254,252,956504.3531880479,820028.3653842804,Normal
4.074018921550826,25,42,3299,712,51284.69952190737,254,29,277259.17328604095,905318.323039874,Exploits
2.0539921756959965,18,13,4500,1252,99702.7794344243,31,29,64231.17541344976,178980.0430140034,Normal
4.480519101529792,40,45,1393,4123,89500.05779587875,254,29,88354.2303179961,701497.2866095755,Normal
0.6611504404752325,7,45,3083,1092,55329.7529447931,62,29,594580.9833887815,45923.30569919001,Generic
8.829454672114469,14,41,601,698,35476.688435243675,31,60,668116.3202856042,97805.12438886502,Normal
8.211606248332275,37,27,176,3268,81373.27633496282,62,252,289499.8654370171,812806.3825357188,Exploits
3.8691303214829253,4,36,4691,2708,93913.73339235908,254,252,23842.07040127854,351916.3236308796,Normal
4.25113110751494,21,18,1867,924,44927.16997508153,31,252,91048.87780218094,703830.4291466085,Normal
5.079071848072194,10,32,889,2,58792.58477622518,31,60,159719.2206718244,718605.2775591929,Normal
7.859785504745729,25,5,4501,3715,72409.19455474077,31,29,440872.1491205136,485017.93970742536,Normal
9.860323316020306,21,15,1820,4664,64666.231327418805,31,29,158597.720745172,649456.7193601409,Normal
1.6532342107844085,49,42,995,3647,82125.31347858139,31,252,766529.6585083241,605468.2272642177,Normal
8.754029836377294,46,7,3217,560,92785.22176709074,254,60,686689.3772250788,430207.6925378865,Normal
2.3905697111200124,15,41,3080,4648,87712.99404648427,31,29,129392.44676191595,182796.5316534348,Normal
8.832478402912804,9,31,488,3745,8692.764964269787,31,252,581573.5210684579,988139.4812761677,Exploits
1.7584661320841277,7,19,2061,233,28321.541731229925,31,29,119186.9689792728,174083.8377586955,Normal
5.5445429653819245,19,21,1843,2179,1736.8404316658737,31,29,500234.4663442816,607395.7050020604,Normal
7.145076219906717,33,21,1790,40,6609.7120951951865,62,60,85462.48587438985,475382.3022340499,Normal
7.175776080187583,36,49,4986,347,97999.05101409616,254,252,915368.0943189478,207847.2597001081,Normal
5.47249394000747,9,43,4861,4958,18399.197339693117,31,29,219050.28126308855,584751.3939595649,Normal
